Date/Time,value,Net radiation,Plot
17/06/2013 13:15,0,554.645,Treatment
17/06/2013 13:45,0,773.918,Treatment
17/06/2013 14:15,0,225.871,Treatment
17/06/2013 14:45,0,212.913,Treatment
17/06/2013 15:15,0,215.822,Treatment
17/06/2013 15:45,0,140.734,Treatment
17/06/2013 16:15,0,126.303,Treatment
17/06/2013 16:45,0,124.349,Treatment
17/06/2013 17:15,0,100.237,Treatment
17/06/2013 17:45,0,92.7361,Treatment
17/06/2013 18:15,0,70.0007,Treatment
17/06/2013 18:45,0,53.0392,Treatment
17/06/2013 19:15,0,57.0051,Treatment
17/06/2013 19:45,0,29.8636,Treatment
17/06/2013 20:15,0,14.5967,Treatment
17/06/2013 20:45,0,5.28528,Treatment
17/06/2013 21:15,0,-311.015,Treatment
17/06/2013 21:45,0,-1.4094,Treatment
17/06/2013 22:15,0,-1.44413,Treatment
17/06/2013 22:45,0,-1.20126,Treatment
17/06/2013 23:15,0,-0.71074,Treatment
17/06/2013 23:45,0,-0.65939,Treatment
18/06/2013 00:15,0,-0.65337,Treatment
18/06/2013 00:45,0,-0.64881,Treatment
18/06/2013 01:15,0,-0.49951,Treatment
18/06/2013 01:45,0,-0.65491,Treatment
18/06/2013 02:15,0,-0.30966,Treatment
18/06/2013 02:45,0,-0.03778,Treatment
18/06/2013 03:15,0,1.52589,Treatment
18/06/2013 03:45,0,3.93356,Treatment
18/06/2013 04:15,0,5.89867,Treatment
18/06/2013 04:45,0,16.3666,Treatment
18/06/2013 05:15,0,23.4786,Treatment
18/06/2013 05:45,0,38.9691,Treatment
18/06/2013 06:15,0,24.1143,Treatment
18/06/2013 06:45,0,67.3292,Treatment
18/06/2013 07:15,0,155.795,Treatment
18/06/2013 07:45,0,238.736,Treatment
18/06/2013 08:15,0,130.301,Treatment
18/06/2013 08:45,0,207.747,Treatment
18/06/2013 09:15,0,278.893,Treatment
18/06/2013 09:45,0,242.686,Treatment
18/06/2013 10:15,0,283.488,Treatment
18/06/2013 10:45,0,295.327,Treatment
18/06/2013 11:15,0,443.995,Treatment
18/06/2013 11:45,0,432.394,Treatment
18/06/2013 12:15,0,405.836,Treatment
18/06/2013 12:45,0,121.249,Treatment
18/06/2013 13:15,0,82.0365,Treatment
18/06/2013 13:45,0,-6632.58,Treatment
18/06/2013 14:15,0,-193.758,Treatment
18/06/2013 14:45,0,372.927,Treatment
18/06/2013 15:15,0,173.901,Treatment
18/06/2013 15:45,0,188.581,Treatment
18/06/2013 16:15,0,275.677,Treatment
18/06/2013 16:45,0,173.822,Treatment
18/06/2013 17:15,0,174.737,Treatment
18/06/2013 17:45,0,315.689,Treatment
18/06/2013 18:15,0,336.781,Treatment
18/06/2013 18:45,0,190.043,Treatment
18/06/2013 19:15,0,47.6994,Treatment
18/06/2013 19:45,0,74.4743,Treatment
18/06/2013 20:15,0,25.2551,Treatment
18/06/2013 20:45,0,7.21756,Treatment
18/06/2013 21:15,0,-0.6383,Treatment
18/06/2013 21:45,0,-2.41259,Treatment
18/06/2013 22:15,0,-2.79445,Treatment
18/06/2013 22:45,0,-2.51253,Treatment
18/06/2013 23:15,0,-1.54386,Treatment
18/06/2013 23:45,0,-1.63,Treatment
19/06/2013 00:15,0,-1.56049,Treatment
19/06/2013 00:45,0,-0.92967,Treatment
19/06/2013 01:15,0,-1.05502,Treatment
19/06/2013 01:45,0,-0.83458,Treatment
19/06/2013 02:15,0,-1.55155,Treatment
19/06/2013 02:45,0,-1.38896,Treatment
19/06/2013 03:15,0,-0.33821,Treatment
19/06/2013 03:45,0,5.33614,Treatment
19/06/2013 04:15,0,17.6403,Treatment
19/06/2013 04:45,0,23.9998,Treatment
19/06/2013 05:15,0,45.0638,Treatment
19/06/2013 05:45,0,57.739,Treatment
19/06/2013 06:15,0,119.45,Treatment
19/06/2013 06:45,0,259.309,Treatment
19/06/2013 07:15,0,430.962,Treatment
19/06/2013 07:45,0,569.913,Treatment
19/06/2013 08:15,0,506.129,Treatment
19/06/2013 08:45,0,485.011,Treatment
19/06/2013 09:15,0,466.491,Treatment
19/06/2013 09:45,0,669.247,Treatment
19/06/2013 10:15,0,637.233,Treatment
19/06/2013 10:45,0,550.163,Treatment
19/06/2013 11:15,0,683.467,Treatment
19/06/2013 11:45,0,653.455,Treatment
19/06/2013 12:15,0,627.759,Treatment
19/06/2013 12:45,0,645.318,Treatment
19/06/2013 13:15,0,658.394,Treatment
19/06/2013 13:45,0,645.196,Treatment
19/06/2013 14:15,0,823.944,Treatment
19/06/2013 14:45,0,675.584,Treatment
19/06/2013 15:15,0,713.893,Treatment
19/06/2013 15:45,0,643.015,Treatment
19/06/2013 16:15,0,609.356,Treatment
19/06/2013 16:45,0,164.888,Treatment
19/06/2013 17:15,0,105.416,Treatment
19/06/2013 17:45,0,194.115,Treatment
19/06/2013 18:15,0,220.908,Treatment
19/06/2013 18:45,0,115.294,Treatment
19/06/2013 19:15,0,120.033,Treatment
19/06/2013 19:45,0,55.7593,Treatment
19/06/2013 20:15,0,32.6007,Treatment
19/06/2013 20:45,0,12.6654,Treatment
19/06/2013 21:15,0,1.32358,Treatment
19/06/2013 21:45,0,-1.86232,Treatment
19/06/2013 22:15,0,-2.47671,Treatment
19/06/2013 22:45,0,-2.47069,Treatment
19/06/2013 23:15,0,-1.97709,Treatment
19/06/2013 23:45,0,-1.77639,Treatment
20/06/2013 00:15,0,-1.47918,Treatment
20/06/2013 00:45,0,-1.35749,Treatment
20/06/2013 01:15,0,-1.35296,Treatment
20/06/2013 01:45,0,-1.33936,Treatment
20/06/2013 02:15,0,-1.34238,Treatment
20/06/2013 02:45,0,-0.77602,Treatment
20/06/2013 03:15,0,0.25816,Treatment
20/06/2013 03:45,0,5.60183,Treatment
20/06/2013 04:15,0,14.8889,Treatment
20/06/2013 04:45,0,42.1594,Treatment
20/06/2013 05:15,0,38.8802,Treatment
20/06/2013 05:45,0,39.9239,Treatment
20/06/2013 06:15,0.199,80.5055,Treatment
20/06/2013 06:45,0,101.106,Treatment
20/06/2013 07:15,0,133.181,Treatment
20/06/2013 07:45,0.199,165.566,Treatment
20/06/2013 08:15,0,222.532,Treatment
20/06/2013 08:45,0.199,169.885,Treatment
20/06/2013 09:15,0,279.689,Treatment
20/06/2013 09:45,0,409.834,Treatment
20/06/2013 10:15,0,373.602,Treatment
20/06/2013 10:45,0,302.496,Treatment
20/06/2013 11:15,0,328.073,Treatment
20/06/2013 11:45,0,323.969,Treatment
20/06/2013 12:15,0,460.028,Treatment
20/06/2013 12:45,0,595.54,Treatment
20/06/2013 13:15,0,526.724,Treatment
20/06/2013 13:45,0,462.853,Treatment
20/06/2013 14:15,0,424.846,Treatment
20/06/2013 15:15,0,504.653,Treatment
20/06/2013 15:45,0,323.553,Treatment
20/06/2013 16:15,0,379.16,Treatment
20/06/2013 16:45,0,286.438,Treatment
20/06/2013 17:15,0,242.988,Treatment
20/06/2013 17:45,0,219.276,Treatment
20/06/2013 18:15,0,167.007,Treatment
20/06/2013 18:45,0,111.01,Treatment
20/06/2013 19:15,0,63.8251,Treatment
20/06/2013 19:45,0,36.6456,Treatment
20/06/2013 20:15,0,15.1109,Treatment
20/06/2013 20:45,0,2.94188,Treatment
20/06/2013 21:15,0,-0.01824,Treatment
20/06/2013 21:45,0,-0.38193,Treatment
20/06/2013 22:15,0,-0.59009,Treatment
20/06/2013 22:45,0,-0.815,Treatment
20/06/2013 23:15,0,-1.26134,Treatment
20/06/2013 23:45,0,-0.93409,Treatment
21/06/2013 00:15,0,-0.67612,Treatment
21/06/2013 00:45,0,-0.37144,Treatment
21/06/2013 01:15,0,-0.30964,Treatment
21/06/2013 01:45,0,-0.66109,Treatment
21/06/2013 02:15,0.199,-0.81198,Treatment
21/06/2013 02:45,0,-0.4484,Treatment
21/06/2013 03:15,0,0.3458,Treatment
21/06/2013 03:45,0,1.57713,Treatment
21/06/2013 04:15,0,7.97183,Treatment
21/06/2013 04:45,0.398,18.8903,Treatment
21/06/2013 05:15,0.398,43.0835,Treatment
21/06/2013 05:45,0.199,75.4465,Treatment
21/06/2013 06:15,0,105.171,Treatment
21/06/2013 06:45,0,108.677,Treatment
21/06/2013 07:15,0,123.021,Treatment
21/06/2013 07:45,0,286.842,Treatment
21/06/2013 08:15,0,378.981,Treatment
21/06/2013 08:45,0,359.476,Treatment
21/06/2013 09:15,0,455.619,Treatment
21/06/2013 09:45,0,433.04,Treatment
21/06/2013 10:15,0,199.436,Treatment
21/06/2013 10:45,0,73.6302,Treatment
21/06/2013 11:15,0,83.3017,Treatment
21/06/2013 11:45,0,188.62,Treatment
21/06/2013 12:15,0.796,106.961,Treatment
21/06/2013 12:45,0,151.233,Treatment
21/06/2013 13:15,0,149.162,Treatment
21/06/2013 13:45,0,151.131,Treatment
21/06/2013 14:15,0,120.475,Treatment
21/06/2013 14:45,0,142.697,Treatment
21/06/2013 15:15,0,81.1539,Treatment
21/06/2013 15:45,0,164.615,Treatment
21/06/2013 16:15,0,262.425,Treatment
21/06/2013 16:45,0.199,332.228,Treatment
21/06/2013 17:15,0,399.895,Treatment
21/06/2013 17:45,0,326.387,Treatment
21/06/2013 18:15,0,250.591,Treatment
21/06/2013 18:45,0,124.344,Treatment
21/06/2013 19:15,0,73.2967,Treatment
21/06/2013 19:45,0,40.0333,Treatment
21/06/2013 20:15,0,11.4483,Treatment
21/06/2013 20:45,0,2.36933,Treatment
21/06/2013 21:15,0,-0.54042,Treatment
21/06/2013 21:45,0,-0.77274,Treatment
21/06/2013 22:15,0,-0.63981,Treatment
21/06/2013 22:45,0,-0.70631,Treatment
21/06/2013 23:15,0,-0.81047,Treatment
21/06/2013 23:45,0,-0.80442,Treatment
22/06/2013 00:15,0,-0.4242,Treatment
22/06/2013 00:45,0,-0.53447,Treatment
22/06/2013 01:15,0,-1.15296,Treatment
22/06/2013 01:45,0,-0.82558,Treatment
22/06/2013 02:15,0,-0.76817,Treatment
22/06/2013 02:45,0,-0.53286,Treatment
22/06/2013 03:15,0,0.29143,Treatment
22/06/2013 03:45,0,0.96292,Treatment
22/06/2013 04:15,0,4.29908,Treatment
22/06/2013 04:45,0,22.6403,Treatment
22/06/2013 05:15,0.199,79.4106,Treatment
22/06/2013 05:45,0,78.0157,Treatment
22/06/2013 06:15,0,49.0377,Treatment
22/06/2013 06:45,0.398,61.7201,Treatment
22/06/2013 07:15,0.199,248.294,Treatment
22/06/2013 07:45,0,139.033,Treatment
22/06/2013 08:15,0.398,136.551,Treatment
22/06/2013 08:45,2.587,115.022,Treatment
22/06/2013 09:15,1.99,167.671,Treatment
22/06/2013 09:45,0,325.31,Treatment
22/06/2013 10:15,0,203.228,Treatment
22/06/2013 10:45,0.398,231.664,Treatment
22/06/2013 11:15,0.199,194.38,Treatment
22/06/2013 11:45,0,340.699,Treatment
22/06/2013 12:15,0,454.056,Treatment
22/06/2013 12:45,4.179,186.509,Treatment
22/06/2013 13:15,0.995,351.869,Treatment
22/06/2013 13:45,0.398,221.52,Treatment
22/06/2013 14:15,0.398,489.082,Treatment
22/06/2013 14:45,0.796,253.471,Treatment
22/06/2013 15:15,0,670.456,Treatment
22/06/2013 15:45,0,215.443,Treatment
22/06/2013 16:15,0,426.983,Treatment
22/06/2013 16:45,0,413.956,Treatment
22/06/2013 17:15,0,255.702,Treatment
22/06/2013 17:45,0,138.146,Treatment
22/06/2013 18:15,0,148.326,Treatment
22/06/2013 18:45,0,62.8509,Treatment
22/06/2013 19:15,0,64.4752,Treatment
22/06/2013 19:45,0,43.2539,Treatment
22/06/2013 20:15,0,16.8459,Treatment
22/06/2013 20:45,0,5.04378,Treatment
22/06/2013 21:15,0,0.09957,Treatment
22/06/2013 21:45,0,-0.54644,Treatment
22/06/2013 22:15,0,-1.33705,Treatment
22/06/2013 22:45,0,-1.76449,Treatment
22/06/2013 23:15,0,-1.95337,Treatment
22/06/2013 23:45,0,-1.85216,Treatment
23/06/2013 00:15,0,-1.52033,Treatment
23/06/2013 00:45,0,-1.30763,Treatment
23/06/2013 01:15,0,-0.87422,Treatment
23/06/2013 01:45,0,-0.39126,Treatment
23/06/2013 02:15,0,-0.02721,Treatment
23/06/2013 02:45,0,0.204,Treatment
23/06/2013 03:15,0.398,0.9709,Treatment
23/06/2013 03:45,0,2.51701,Treatment
23/06/2013 04:15,0,10.7117,Treatment
23/06/2013 04:45,0,19.0334,Treatment
23/06/2013 05:15,0.796,12.8354,Treatment
23/06/2013 05:45,0.398,20.9736,Treatment
23/06/2013 06:15,0,35.7779,Treatment
23/06/2013 06:45,0,45.7272,Treatment
23/06/2013 07:15,0,48.1926,Treatment
23/06/2013 07:45,0,79.9775,Treatment
23/06/2013 08:15,0.199,72.3843,Treatment
23/06/2013 08:45,0,73.7764,Treatment
23/06/2013 09:15,0,95.1224,Treatment
23/06/2013 09:45,0,90.6458,Treatment
23/06/2013 10:15,0,135.446,Treatment
23/06/2013 10:45,0,131.628,Treatment
23/06/2013 11:15,0.199,141.358,Treatment
23/06/2013 11:45,0,196.375,Treatment
23/06/2013 12:15,0,171.508,Treatment
23/06/2013 12:45,0,163.079,Treatment
23/06/2013 13:15,0,108.617,Treatment
23/06/2013 13:45,0,70.7406,Treatment
23/06/2013 14:15,0,51.5552,Treatment
23/06/2013 14:45,0,85.4718,Treatment
23/06/2013 15:15,0,80.5815,Treatment
23/06/2013 15:45,0,179.372,Treatment
23/06/2013 16:15,0,316.743,Treatment
23/06/2013 16:45,0,212.098,Treatment
23/06/2013 17:15,0,95.3225,Treatment
23/06/2013 17:45,0,61.2139,Treatment
23/06/2013 18:15,0,38.3704,Treatment
23/06/2013 18:45,0,34.6851,Treatment
23/06/2013 19:15,0,36.1361,Treatment
23/06/2013 19:45,0,11.2268,Treatment
23/06/2013 20:15,0,9.02163,Treatment
23/06/2013 20:45,0,2.04886,Treatment
23/06/2013 21:15,0,-0.06196,Treatment
23/06/2013 21:45,0,-0.26898,Treatment
23/06/2013 22:15,0,-0.27351,Treatment
23/06/2013 22:45,0,-0.27502,Treatment
23/06/2013 23:15,0,-0.62508,Treatment
23/06/2013 23:45,0,-0.42905,Treatment
24/06/2013 00:15,0,-0.33697,Treatment
24/06/2013 00:45,0,-0.3687,Treatment
24/06/2013 01:15,0,-0.43964,Treatment
24/06/2013 01:45,0,-0.43803,Treatment
24/06/2013 02:15,0,-0.71559,Treatment
24/06/2013 02:45,0,-0.72157,Treatment
24/06/2013 03:15,0,0.27622,Treatment
24/06/2013 03:45,0,3.18451,Treatment
24/06/2013 04:15,0,7.75532,Treatment
24/06/2013 04:45,0,14.1678,Treatment
24/06/2013 05:15,0,19.7871,Treatment
24/06/2013 05:45,0,65.7157,Treatment
24/06/2013 06:15,0,211.044,Treatment
24/06/2013 06:45,0,257.496,Treatment
24/06/2013 07:15,0,128.566,Treatment
24/06/2013 07:45,0,176.819,Treatment
24/06/2013 08:15,0,544.341,Treatment
24/06/2013 08:45,0,258.576,Treatment
24/06/2013 09:15,0,292.625,Treatment
24/06/2013 09:45,0,229.384,Treatment
24/06/2013 10:15,0,355.723,Treatment
24/06/2013 10:45,0,268.846,Treatment
24/06/2013 11:15,0,399.366,Treatment
24/06/2013 11:45,0,261.121,Treatment
24/06/2013 12:15,0,374.373,Treatment
24/06/2013 12:45,0,540.71,Treatment
24/06/2013 13:15,0,422.684,Treatment
24/06/2013 13:45,0,345.141,Treatment
24/06/2013 14:15,0,305.444,Treatment
24/06/2013 15:15,0,393.705,Treatment
24/06/2013 15:45,0,428.956,Treatment
24/06/2013 16:15,0,369.908,Treatment
24/06/2013 16:45,0,349.713,Treatment
24/06/2013 17:15,0,242.361,Treatment
24/06/2013 17:45,0,129.937,Treatment
24/06/2013 18:15,0,161.169,Treatment
24/06/2013 18:45,0,179.983,Treatment
24/06/2013 19:15,0,196.814,Treatment
24/06/2013 19:45,0,78.7381,Treatment
24/06/2013 20:15,0,26.0342,Treatment
24/06/2013 20:45,0,8.71439,Treatment
24/06/2013 21:15,0,0.31409,Treatment
24/06/2013 21:45,0,-0.78186,Treatment
24/06/2013 22:15,0,-1.32424,Treatment
24/06/2013 22:45,0,-1.3318,Treatment
24/06/2013 23:15,0,-1.48428,Treatment
24/06/2013 23:45,0,-1.67615,Treatment
25/06/2013 00:15,0,-1.43456,Treatment
25/06/2013 00:45,0,-2.47161,Treatment
25/06/2013 01:15,0,-2.08068,Treatment
25/06/2013 01:45,0,-1.65943,Treatment
25/06/2013 02:15,0,-1.98397,Treatment
25/06/2013 02:45,0,-1.08866,Treatment
25/06/2013 03:15,0,1.76222,Treatment
25/06/2013 03:45,0,8.49349,Treatment
25/06/2013 04:15,0,25.0099,Treatment
25/06/2013 04:45,0,35.4132,Treatment
25/06/2013 05:15,0,56.8785,Treatment
25/06/2013 05:45,0,91.0114,Treatment
25/06/2013 06:15,0,124.186,Treatment
25/06/2013 06:45,0,135.031,Treatment
25/06/2013 07:15,0,121.721,Treatment
25/06/2013 07:45,0,158.676,Treatment
25/06/2013 08:15,0,217.645,Treatment
25/06/2013 08:45,0,254.38,Treatment
25/06/2013 09:15,0,214.573,Treatment
25/06/2013 09:45,0,252.608,Treatment
25/06/2013 10:15,0,328.724,Treatment
25/06/2013 10:45,0,295.308,Treatment
25/06/2013 11:15,0,303.824,Treatment
25/06/2013 11:45,0,322.026,Treatment
25/06/2013 12:15,0,290.387,Treatment
25/06/2013 12:45,0,295.063,Treatment
25/06/2013 13:15,0,315.203,Treatment
25/06/2013 13:45,0,279.289,Treatment
25/06/2013 14:15,0,162.911,Treatment
25/06/2013 14:45,0,195.254,Treatment
25/06/2013 15:15,0,223.375,Treatment
25/06/2013 15:45,0,277.157,Treatment
25/06/2013 16:15,0,210.158,Treatment
25/06/2013 16:45,0,294.499,Treatment
25/06/2013 17:15,0,358.081,Treatment
25/06/2013 17:45,0,199.778,Treatment
25/06/2013 18:15,0,259.232,Treatment
25/06/2013 18:45,0,197.133,Treatment
25/06/2013 19:15,0,97.9738,Treatment
25/06/2013 19:45,0,27.7153,Treatment
25/06/2013 20:15,0,23.1354,Treatment
25/06/2013 20:45,0,8.39419,Treatment
25/06/2013 21:15,0,-0.11622,Treatment
25/06/2013 21:45,0,-2.31053,Treatment
25/06/2013 22:15,0,-2.31217,Treatment
25/06/2013 22:45,0,-0.76662,Treatment
25/06/2013 23:15,0,-0.98848,Treatment
25/06/2013 23:45,0,-1.1033,Treatment
26/06/2013 00:15,0,-2.65353,Treatment
26/06/2013 00:45,0,-1.97141,Treatment
26/06/2013 01:15,0,-1.3314,Treatment
26/06/2013 01:45,0,-2.34284,Treatment
26/06/2013 02:15,0,-1.97302,Treatment
26/06/2013 02:45,0,-1.68018,Treatment
26/06/2013 03:15,0,1.10831,Treatment
26/06/2013 03:45,0,8.79562,Treatment
26/06/2013 04:15,0,34.9279,Treatment
26/06/2013 04:45,0,91.6136,Treatment
26/06/2013 05:15,0,155.487,Treatment
26/06/2013 05:45,0,205.718,Treatment
26/06/2013 06:15,0,284.872,Treatment
26/06/2013 06:45,0,334.899,Treatment
26/06/2013 07:15,0,383.059,Treatment
26/06/2013 07:45,0,522.554,Treatment
26/06/2013 08:15,0,293.739,Treatment
26/06/2013 08:45,0,449.372,Treatment
26/06/2013 09:15,0,264.924,Treatment
26/06/2013 09:45,0,277.451,Treatment
26/06/2013 10:15,0,365.138,Treatment
26/06/2013 10:45,0,400.363,Treatment
26/06/2013 11:15,0,507.071,Treatment
26/06/2013 11:45,0,563.947,Treatment
26/06/2013 12:15,0,431.191,Treatment
26/06/2013 12:45,0,350.817,Treatment
26/06/2013 13:15,0,531.634,Treatment
26/06/2013 13:45,0,410.621,Treatment
26/06/2013 14:15,0,346.528,Treatment
26/06/2013 14:45,0,414.6,Treatment
26/06/2013 15:15,0,416.583,Treatment
26/06/2013 15:45,0,606.057,Treatment
26/06/2013 16:15,0,582.85,Treatment
26/06/2013 16:45,0,490.289,Treatment
26/06/2013 17:15,0,394.944,Treatment
26/06/2013 17:45,0,356.443,Treatment
26/06/2013 18:15,0,297.797,Treatment
26/06/2013 18:45,0,214.383,Treatment
26/06/2013 19:15,0,64.2426,Treatment
26/06/2013 19:45,0,65.5222,Treatment
26/06/2013 20:15,0,30.4814,Treatment
26/06/2013 20:45,0,7.44991,Treatment
26/06/2013 21:15,0,0.20515,Treatment
26/06/2013 21:45,0,-1.20574,Treatment
26/06/2013 22:15,0,-0.67452,Treatment
26/06/2013 22:45,0,-1.30847,Treatment
26/06/2013 23:15,0,-1.49551,Treatment
26/06/2013 23:45,0,-1.23001,Treatment
27/06/2013 00:15,0,-1.23447,Treatment
27/06/2013 00:45,0,-1.36104,Treatment
27/06/2013 01:15,0,-1.42301,Treatment
27/06/2013 01:45,0,-1.12748,Treatment
27/06/2013 02:15,0,-1.48532,Treatment
27/06/2013 02:45,0,-0.78181,Treatment
27/06/2013 03:15,0,0.37129,Treatment
27/06/2013 03:45,0,6.46361,Treatment
27/06/2013 04:15,0,14.9078,Treatment
27/06/2013 04:45,0,27.2097,Treatment
27/06/2013 05:15,0.199,40.3819,Treatment
27/06/2013 05:45,0.199,60.7022,Treatment
27/06/2013 06:15,0,81.4262,Treatment
27/06/2013 06:45,0.199,96.4026,Treatment
27/06/2013 07:15,0,128.448,Treatment
27/06/2013 07:45,0,159.421,Treatment
27/06/2013 08:15,0,191.674,Treatment
27/06/2013 08:45,0.199,198.705,Treatment
27/06/2013 09:15,0.398,176.572,Treatment
27/06/2013 09:45,0.796,180.099,Treatment
27/06/2013 10:15,0.597,226.561,Treatment
27/06/2013 10:45,0.398,234.8,Treatment
27/06/2013 11:15,0,368.377,Treatment
27/06/2013 11:45,0,343.544,Treatment
27/06/2013 12:15,0,325.393,Treatment
27/06/2013 12:45,0,227.087,Treatment
27/06/2013 13:15,0,349.903,Treatment
27/06/2013 13:45,0,534.623,Treatment
27/06/2013 14:15,0,438.553,Treatment
27/06/2013 14:45,0,224.908,Treatment
27/06/2013 15:15,0,274.411,Treatment
27/06/2013 15:45,0,337.634,Treatment
27/06/2013 16:15,0,210.653,Treatment
27/06/2013 16:45,0,193.625,Treatment
27/06/2013 17:15,0,200.872,Treatment
27/06/2013 17:45,0,180.287,Treatment
27/06/2013 18:15,0,79.5394,Treatment
27/06/2013 18:45,0,45.4475,Treatment
27/06/2013 19:15,0,36.6819,Treatment
27/06/2013 19:45,0,19.1808,Treatment
27/06/2013 20:15,0,5.55834,Treatment
27/06/2013 20:45,0,2.27531,Treatment
27/06/2013 21:15,0,0.66993,Treatment
27/06/2013 21:45,0,0.04533,Treatment
27/06/2013 22:15,0,-0.09067,Treatment
27/06/2013 22:45,0,-0.07404,Treatment
27/06/2013 23:15,0,-0.18284,Treatment
27/06/2013 23:45,0,-0.27191,Treatment
28/06/2013 00:15,0,-0.28097,Treatment
28/06/2013 00:45,0,-0.67758,Treatment
28/06/2013 01:15,0,-0.53119,Treatment
28/06/2013 01:45,0,-0.64289,Treatment
28/06/2013 02:15,0.199,-0.40149,Treatment
28/06/2013 02:45,0,-0.26142,Treatment
28/06/2013 03:15,0,0.35924,Treatment
28/06/2013 03:45,0,4.29217,Treatment
28/06/2013 04:15,0.796,6.61932,Treatment
28/06/2013 04:45,0.199,6.76269,Treatment
28/06/2013 05:15,0.597,16.4159,Treatment
28/06/2013 05:45,0.796,23.0388,Treatment
28/06/2013 06:15,0.199,36.4331,Treatment
28/06/2013 06:45,0.199,48.3234,Treatment
28/06/2013 07:15,0,23.3077,Treatment
28/06/2013 07:45,0,81.4006,Treatment
28/06/2013 08:15,0,157.656,Treatment
28/06/2013 08:45,0,212.382,Treatment
28/06/2013 09:15,0,210.809,Treatment
28/06/2013 09:45,0,146.234,Treatment
28/06/2013 10:15,0,207.768,Treatment
28/06/2013 10:45,0,289.788,Treatment
28/06/2013 11:15,0,274.453,Treatment
28/06/2013 11:45,0,227.323,Treatment
28/06/2013 12:15,0,237.183,Treatment
28/06/2013 12:45,0,326.742,Treatment
28/06/2013 13:15,0.199,554.66,Treatment
28/06/2013 13:45,0,621.236,Treatment
28/06/2013 14:15,0,531.129,Treatment
28/06/2013 14:45,0,484.742,Treatment
28/06/2013 15:15,0,308.365,Treatment
28/06/2013 15:45,0,238.266,Treatment
28/06/2013 16:15,0,435.114,Treatment
28/06/2013 16:45,0,142.312,Treatment
28/06/2013 17:15,0,158.665,Treatment
28/06/2013 17:45,0,167.898,Treatment
28/06/2013 18:15,0,186.668,Treatment
28/06/2013 18:45,0,210.635,Treatment
28/06/2013 19:15,0,128.362,Treatment
28/06/2013 19:45,0,61.2569,Treatment
28/06/2013 20:15,0,21.7752,Treatment
28/06/2013 20:45,0,5.97346,Treatment
28/06/2013 21:15,0,1.30995,Treatment
28/06/2013 21:45,0,-1.12734,Treatment
28/06/2013 22:15,0,-1.55596,Treatment
28/06/2013 22:45,0,-1.43712,Treatment
28/06/2013 23:15,0,-1.62705,Treatment
28/06/2013 23:45,0,-1.59699,Treatment
29/06/2013 00:15,0,-1.71033,Treatment
29/06/2013 00:45,0,-1.52969,Treatment
29/06/2013 01:15,0,-1.34843,Treatment
29/06/2013 01:45,0,-1.53731,Treatment
29/06/2013 02:15,0,-1.3862,Treatment
29/06/2013 02:45,0,-0.96474,Treatment
29/06/2013 03:15,0,1.7001,Treatment
29/06/2013 03:45,0,11.0397,Treatment
29/06/2013 04:15,0,30.4883,Treatment
29/06/2013 04:45,0,66.8498,Treatment
29/06/2013 05:15,0,182.506,Treatment
29/06/2013 05:45,0,179.147,Treatment
29/06/2013 06:15,0,161.976,Treatment
29/06/2013 06:45,0,182.909,Treatment
29/06/2013 07:15,0,197.148,Treatment
29/06/2013 07:45,0,215.272,Treatment
29/06/2013 08:15,0,221.564,Treatment
29/06/2013 08:45,0,243.713,Treatment
29/06/2013 09:15,0,308.221,Treatment
29/06/2013 09:45,0,401.165,Treatment
29/06/2013 10:15,0,358.436,Treatment
29/06/2013 10:45,0,402.583,Treatment
29/06/2013 11:15,0,-4846.84,Treatment
29/06/2013 11:45,0,-7761.69,Treatment
29/06/2013 12:15,0,-7595.38,Treatment
29/06/2013 12:45,0,-6693.17,Treatment
29/06/2013 13:15,0,-6132.52,Treatment
29/06/2013 13:45,0,-4219.24,Treatment
29/06/2013 14:15,0,-5320.94,Treatment
29/06/2013 14:45,0,-4709.71,Treatment
29/06/2013 15:15,0,179.428,Treatment
29/06/2013 15:45,0,180.131,Treatment
29/06/2013 16:15,0,149.156,Treatment
29/06/2013 16:45,0,126.792,Treatment
29/06/2013 17:15,0,71.1959,Treatment
29/06/2013 17:45,0,83.6523,Treatment
29/06/2013 18:15,0,63.8704,Treatment
29/06/2013 18:45,0,73.5999,Treatment
29/06/2013 19:15,0,32.4397,Treatment
29/06/2013 19:45,0,-2287.99,Treatment
29/06/2013 20:15,0,-3022.01,Treatment
29/06/2013 20:45,0,5.58227,Treatment
29/06/2013 21:15,0,0.54178,Treatment
29/06/2013 21:45,0,-0.31418,Treatment
29/06/2013 22:15,0,-3628.66,Treatment
29/06/2013 22:45,0,-6607.25,Treatment
29/06/2013 23:15,0,-4591.74,Treatment
29/06/2013 23:45,0,-4093.36,Treatment
30/06/2013 00:15,0,-411.677,Treatment
30/06/2013 00:45,0,-1.42907,Treatment
30/06/2013 01:15,0,-2559.47,Treatment
30/06/2013 01:45,0,-2375.37,Treatment
30/06/2013 02:15,0,-1263.43,Treatment
30/06/2013 02:45,0,-2312.08,Treatment
30/06/2013 03:15,0,-1917.13,Treatment
30/06/2013 03:45,0,-4421.48,Treatment
30/06/2013 04:15,0,-2646.51,Treatment
30/06/2013 04:45,0,-3574.1,Treatment
30/06/2013 05:15,0,-2189.8,Treatment
30/06/2013 05:45,0,-2952,Treatment
30/06/2013 06:15,0,-1943.4,Treatment
